Budget_Lakh,Mileage_kmpl,Seating_Capacity,Car_Type,Fuel_Type,Transmission,Condition,User_Needs,Car_Color
21.27,21.8,5,1.0,2.0,1.0,1.0,1.0,1.0
10.4,16.5,4,2.0,2.0,1.0,0.0,2.0,3.0
5.29,16.5,5,0.0,2.0,1.0,1.0,1.0,1.0
17.83,15.4,5,2.0,0.0,0.0,0.0,0.0,3.0
9.15,14.0,4,2.0,,0.0,1.0,1.0,0.0
9.18,15.5,4,0.0,2.0,1.0,0.0,0.0,4.0
10.31,23.3,4,2.0,1.0,1.0,1.0,0.0,3.0
28.12,23.2,7,,,0.0,0.0,2.0,3.0
32.26,22.6,5,1.0,,1.0,1.0,1.0,2.0
12.05,17.5,5,2.0,2.0,1.0,0.0,2.0,1.0
24.51,22.1,4,1.0,,1.0,0.0,0.0,2.0
4.14,15.2,5,0.0,1.0,0.0,1.0,1.0,3.0
25.78,23.3,5,1.0,0.0,1.0,,0.0,1.0
10.15,19.0,4,,,0.0,0.0,2.0,3.0
27.47,12.7,7,,0.0,1.0,,1.0,2.0
15.68,17.1,7,,0.0,0.0,1.0,1.0,0.0
22.65,16.9,7,,2.0,0.0,,2.0,2.0
13.6,14.5,5,2.0,,1.0,,1.0,0.0
8.76,18.8,4,0.0,,0.0,,0.0,0.0
17.28,12.8,4,2.0,,1.0,1.0,2.0,2.0
4.56,13.3,4,0.0,0.0,1.0,1.0,1.0,0.0
10.62,12.7,4,1.0,0.0,1.0,0.0,2.0,0.0
15.96,24.0,5,2.0,,0.0,,1.0,4.0
14.06,15.3,7,,2.0,1.0,,0.0,2.0
17.64,12.4,5,1.0,1.0,1.0,1.0,1.0,0.0
24.98,15.2,7,,,0.0,1.0,1.0,2.0
26.71,19.0,5,1.0,0.0,0.0,0.0,2.0,
8.19,13.1,4,0.0,0.0,0.0,,2.0,2.0
30.37,13.2,5,1.0,,0.0,1.0,2.0,4.0
11.33,15.1,7,,2.0,0.0,,1.0,3.0
15.11,15.9,4,1.0,0.0,1.0,1.0,1.0,2.0
14.46,22.6,4,2.0,2.0,1.0,,1.0,2.0
7.35,13.1,5,0.0,,0.0,0.0,2.0,1.0
21.87,14.2,4,1.0,1.0,1.0,,2.0,2.0
7.98,13.8,5,0.0,2.0,1.0,0.0,0.0,2.0
12.73,23.4,5,1.0,1.0,0.0,1.0,1.0,
33.89,17.2,4,1.0,2.0,1.0,,1.0,1.0
17.81,20.4,4,1.0,,1.0,0.0,1.0,4.0
11.79,23.7,5,2.0,,1.0,0.0,1.0,0.0
20.36,23.5,4,1.0,,0.0,1.0,1.0,0.0
28.94,18.7,5,,1.0,1.0,1.0,2.0,2.0
7.47,20.0,4,0.0,1.0,1.0,0.0,0.0,4.0
5.53,14.9,4,0.0,2.0,0.0,,0.0,0.0
10.28,18.3,5,2.0,2.0,0.0,1.0,0.0,
25.35,18.8,4,1.0,0.0,1.0,0.0,2.0,2.0
15.03,19.1,5,2.0,1.0,1.0,1.0,0.0,1.0
26.22,15.6,7,,1.0,1.0,,1.0,1.0
7.92,18.7,5,0.0,,1.0,1.0,1.0,3.0
26.02,13.6,7,,,0.0,1.0,0.0,1.0
10.56,17.0,5,1.0,1.0,1.0,0.0,0.0,3.0
24.23,22.6,4,1.0,1.0,1.0,0.0,0.0,2.0
21.27,14.6,5,1.0,,0.0,0.0,0.0,4.0
13.93,20.8,7,,1.0,0.0,1.0,1.0,0.0
26.58,18.4,7,,0.0,0.0,,2.0,3.0
26.69,17.5,4,1.0,,0.0,,1.0,1.0
22.87,17.9,4,1.0,2.0,0.0,1.0,2.0,1.0
32.96,22.8,4,1.0,,0.0,1.0,2.0,2.0
26.4,18.3,5,1.0,1.0,1.0,1.0,0.0,3.0
6.89,15.8,5,0.0,1.0,0.0,,1.0,2.0
13.41,23.9,5,1.0,0.0,0.0,0.0,0.0,2.0
33.97,17.7,4,1.0,0.0,1.0,,1.0,1.0
23.11,20.5,4,1.0,,1.0,,0.0,4.0
7.93,18.3,4,0.0,1.0,1.0,,2.0,2.0
8.16,16.9,5,2.0,,1.0,0.0,0.0,4.0
16.63,17.2,7,,0.0,1.0,,2.0,
6.5,14.5,5,0.0,0.0,1.0,1.0,1.0,0.0
17.35,19.3,4,1.0,,0.0,,2.0,
9.57,17.1,5,0.0,,0.0,,0.0,1.0
15.16,17.2,5,1.0,0.0,1.0,0.0,1.0,4.0
25.6,18.8,7,,1.0,1.0,0.0,1.0,4.0
14.6,15.6,7,,1.0,1.0,,0.0,2.0
14.62,12.5,4,1.0,,0.0,0.0,0.0,1.0
34.43,16.8,4,1.0,0.0,1.0,1.0,1.0,
9.11,19.1,5,2.0,0.0,0.0,0.0,2.0,2.0
19.79,14.5,5,1.0,,1.0,,0.0,3.0
13.97,18.0,5,1.0,0.0,1.0,0.0,1.0,1.0
17.93,13.1,7,,1.0,1.0,,1.0,3.0
21.88,20.7,5,,2.0,0.0,,2.0,0.0
13.1,19.1,4,1.0,0.0,0.0,,2.0,
7.26,23.4,4,0.0,2.0,1.0,0.0,0.0,1.0
6.65,23.6,4,0.0,,1.0,1.0,0.0,3.0
10.49,17.2,4,1.0,,1.0,,1.0,2.0
15.97,19.8,4,2.0,,1.0,0.0,0.0,0.0
29.23,15.7,5,1.0,2.0,0.0,0.0,1.0,2.0
10.15,22.3,4,2.0,,0.0,,0.0,2.0
25.42,17.0,4,1.0,,0.0,,0.0,4.0
28.1,22.5,7,,0.0,1.0,,0.0,0.0
30.77,20.4,5,1.0,2.0,1.0,1.0,0.0,4.0
5.26,18.7,4,0.0,,0.0,,0.0,3.0
16.73,16.7,4,1.0,0.0,0.0,0.0,2.0,
8.97,14.0,4,2.0,1.0,0.0,,0.0,2.0
13.4,23.3,4,1.0,,1.0,0.0,0.0,3.0
7.61,19.2,4,0.0,,0.0,0.0,2.0,2.0
25.79,18.1,7,,,0.0,,2.0,3.0
25.88,18.3,5,1.0,,0.0,0.0,2.0,1.0
12.31,19.9,4,1.0,1.0,1.0,0.0,0.0,0.0
27.6,12.7,5,1.0,2.0,0.0,0.0,0.0,4.0
14.73,13.7,5,2.0,,0.0,,2.0,3.0
24.31,15.9,7,,1.0,0.0,,0.0,
14.81,21.6,7,,2.0,1.0,,1.0,1.0
9.24,12.6,5,0.0,0.0,1.0,0.0,1.0,3.0
25.34,20.5,7,,,1.0,0.0,0.0,3.0
19.27,19.2,5,1.0,,0.0,0.0,1.0,3.0
15.51,19.9,4,2.0,,1.0,0.0,2.0,3.0
16.02,18.9,4,1.0,,1.0,0.0,0.0,
8.92,14.4,5,0.0,,0.0,1.0,0.0,1.0
33.87,12.4,5,1.0,2.0,0.0,0.0,0.0,4.0
27.99,12.8,7,,0.0,1.0,,2.0,3.0
17.27,20.5,4,1.0,1.0,0.0,1.0,0.0,1.0
11.6,22.4,4,2.0,,1.0,1.0,2.0,2.0
11.26,19.6,5,2.0,0.0,1.0,,0.0,
16.3,23.4,7,,,0.0,,1.0,3.0
14.22,17.8,4,1.0,1.0,0.0,1.0,1.0,
20.23,18.1,5,1.0,1.0,1.0,,0.0,2.0
13.17,22.1,4,2.0,2.0,1.0,1.0,1.0,1.0
8.53,17.8,4,0.0,2.0,0.0,0.0,0.0,3.0
5.44,14.8,4,0.0,,1.0,,2.0,3.0
12.18,13.0,5,1.0,0.0,1.0,,2.0,
7.53,16.2,4,0.0,,1.0,,2.0,4.0
17.09,18.4,7,,,0.0,,2.0,3.0
5.37,16.5,4,0.0,1.0,0.0,0.0,2.0,2.0
30.12,15.3,4,1.0,,1.0,1.0,0.0,1.0
27.87,13.9,4,1.0,0.0,0.0,1.0,2.0,4.0
15.89,17.8,4,2.0,,0.0,1.0,2.0,2.0
4.09,13.2,5,0.0,1.0,0.0,1.0,2.0,2.0
22.55,17.2,4,1.0,2.0,1.0,0.0,1.0,2.0
25.89,22.9,5,,1.0,1.0,,1.0,1.0
10.54,15.9,4,,0.0,0.0,0.0,1.0,
33.87,12.3,4,1.0,,1.0,1.0,0.0,
15.86,18.0,4,2.0,2.0,1.0,,1.0,2.0
11.28,19.0,4,1.0,1.0,0.0,1.0,2.0,4.0
8.16,23.6,4,2.0,2.0,0.0,0.0,0.0,3.0
22.43,20.7,4,,2.0,1.0,,1.0,
13.18,20.9,4,2.0,0.0,0.0,0.0,0.0,
22.68,22.4,5,1.0,1.0,1.0,1.0,0.0,
10.16,21.7,4,1.0,,1.0,,0.0,3.0
5.67,17.5,4,0.0,0.0,0.0,1.0,0.0,4.0
7.73,18.9,5,0.0,1.0,0.0,0.0,1.0,0.0
7.44,13.2,5,0.0,,0.0,0.0,2.0,0.0
19.9,12.6,4,1.0,0.0,0.0,0.0,2.0,3.0
11.01,19.9,5,2.0,0.0,0.0,0.0,2.0,0.0
27.06,17.2,7,,,1.0,1.0,1.0,1.0
17.68,16.3,7,,1.0,0.0,,1.0,1.0
22.3,15.7,4,1.0,,1.0,,0.0,1.0
12.77,13.6,7,,,1.0,,0.0,2.0
8.64,13.1,4,0.0,1.0,0.0,0.0,0.0,3.0
4.96,20.9,4,0.0,0.0,1.0,1.0,0.0,3.0
6.95,13.4,5,0.0,0.0,1.0,,0.0,2.0
5.21,13.2,4,0.0,2.0,0.0,1.0,0.0,0.0
26.63,22.6,4,1.0,,0.0,1.0,0.0,3.0
9.87,18.7,5,0.0,,0.0,1.0,0.0,
5.58,18.5,5,0.0,0.0,1.0,,0.0,4.0
26.81,20.9,4,1.0,,0.0,,1.0,0.0
13.09,13.5,7,,,0.0,,1.0,2.0
6.14,12.5,4,0.0,2.0,0.0,0.0,2.0,0.0
29.61,16.0,5,1.0,,0.0,1.0,1.0,4.0
5.69,18.6,4,0.0,1.0,1.0,0.0,2.0,4.0
28.01,18.9,7,,,0.0,,2.0,1.0
17.51,14.8,4,2.0,,0.0,1.0,1.0,3.0
6.41,22.6,5,0.0,,0.0,1.0,1.0,2.0
7.08,16.5,4,0.0,1.0,0.0,1.0,0.0,0.0
19.96,20.2,4,1.0,2.0,0.0,,0.0,
6.6,15.4,5,0.0,,1.0,1.0,0.0,1.0
18.79,23.2,4,1.0,2.0,1.0,1.0,1.0,
14.64,12.6,4,1.0,,1.0,,0.0,3.0
18.47,21.8,4,1.0,,0.0,1.0,0.0,
23.53,18.4,7,,2.0,1.0,1.0,0.0,4.0
10.93,21.5,7,,,1.0,0.0,1.0,4.0
32.58,13.6,4,1.0,1.0,0.0,,2.0,2.0
5.77,18.3,5,0.0,,1.0,,0.0,1.0
26.74,20.1,4,1.0,2.0,1.0,0.0,2.0,4.0
10.06,22.4,5,2.0,1.0,0.0,,0.0,1.0
6.54,14.7,5,0.0,,0.0,0.0,2.0,4.0
27.15,14.5,5,1.0,0.0,0.0,1.0,0.0,1.0
10.11,22.2,4,2.0,,0.0,,0.0,3.0
16.95,21.8,7,,,1.0,,2.0,2.0
16.55,17.9,4,1.0,,0.0,0.0,0.0,1.0
15.8,23.1,7,,2.0,0.0,0.0,0.0,0.0
10.89,18.9,7,,1.0,0.0,,0.0,0.0
22.8,19.4,7,,2.0,0.0,0.0,2.0,1.0
4.21,20.3,4,0.0,2.0,0.0,1.0,1.0,2.0
5.78,17.6,4,0.0,1.0,1.0,1.0,2.0,1.0
13.16,22.0,7,,1.0,1.0,0.0,1.0,0.0
7.51,14.2,5,0.0,,0.0,,1.0,
21.27,12.1,5,1.0,0.0,0.0,1.0,0.0,0.0
9.08,20.5,5,0.0,1.0,1.0,,0.0,
31.59,15.3,4,1.0,0.0,0.0,0.0,0.0,1.0
14.62,19.2,7,,,1.0,1.0,1.0,0.0
29.09,15.5,5,1.0,,0.0,,1.0,2.0
10.17,17.4,7,,2.0,0.0,0.0,2.0,
33.4,12.9,4,1.0,,1.0,1.0,0.0,4.0
25.78,22.0,4,1.0,1.0,1.0,,0.0,
17.04,15.8,4,1.0,,0.0,,0.0,3.0
8.17,14.4,5,2.0,0.0,1.0,1.0,2.0,0.0
13.65,19.9,7,,2.0,1.0,,0.0,2.0
16.39,22.6,5,1.0,,0.0,0.0,0.0,3.0
22.78,21.7,7,,0.0,0.0,0.0,1.0,3.0
5.19,19.0,5,0.0,2.0,1.0,0.0,0.0,0.0
8.06,12.8,4,0.0,,1.0,,1.0,0.0
29.97,18.6,4,1.0,0.0,0.0,0.0,0.0,3.0
8.51,22.0,5,2.0,1.0,0.0,1.0,2.0,2.0
16.18,21.5,5,2.0,2.0,1.0,,0.0,3.0
4.18,16.2,5,0.0,0.0,1.0,1.0,0.0,4.0
10.51,22.3,5,1.0,1.0,1.0,0.0,2.0,
24.62,19.1,7,,,0.0,,2.0,
8.26,23.1,4,2.0,0.0,0.0,1.0,0.0,0.0
5.08,13.4,5,0.0,1.0,0.0,0.0,2.0,0.0
15.63,13.1,7,,2.0,0.0,0.0,1.0,2.0
8.35,18.2,4,2.0,2.0,1.0,,2.0,0.0
6.35,14.8,4,0.0,1.0,0.0,,1.0,1.0
13.42,22.8,7,,2.0,1.0,,2.0,4.0
19.71,23.9,7,,,0.0,,0.0,
8.06,19.3,4,2.0,1.0,1.0,,2.0,2.0
20.4,23.8,5,1.0,0.0,0.0,0.0,0.0,
21.35,20.5,4,1.0,0.0,0.0,0.0,0.0,2.0
14.81,23.5,4,1.0,,1.0,,1.0,3.0
28.91,22.5,5,1.0,1.0,0.0,,1.0,0.0
25.14,12.7,7,,,0.0,,0.0,2.0
31.07,20.3,4,1.0,2.0,0.0,0.0,1.0,2.0
11.1,21.4,4,2.0,1.0,1.0,1.0,2.0,3.0
27.49,22.9,4,,,0.0,0.0,0.0,3.0
5.4,21.8,5,0.0,0.0,1.0,,2.0,3.0
29.52,20.0,4,1.0,0.0,0.0,0.0,0.0,4.0
16.55,18.2,4,2.0,,1.0,,0.0,2.0
14.78,14.7,4,2.0,1.0,1.0,0.0,1.0,0.0
25.64,12.5,5,1.0,,0.0,0.0,1.0,2.0
15.12,19.7,5,,1.0,1.0,,2.0,2.0
26.55,19.6,7,,,1.0,1.0,2.0,4.0
19.5,12.9,4,1.0,1.0,1.0,0.0,2.0,2.0
17.99,19.2,5,2.0,2.0,1.0,,1.0,
23.26,16.9,4,1.0,,1.0,,0.0,4.0
24.7,21.3,4,1.0,,1.0,1.0,1.0,
29.98,21.5,7,,0.0,1.0,0.0,0.0,3.0
19.82,21.2,5,1.0,,1.0,,2.0,0.0
8.16,18.4,5,0.0,,0.0,,0.0,0.0
24.04,21.8,5,1.0,,1.0,,1.0,
22.61,23.7,4,1.0,2.0,1.0,,0.0,0.0
15.17,18.1,4,1.0,,1.0,0.0,1.0,4.0
10.03,23.1,4,1.0,,1.0,1.0,0.0,2.0
11.96,22.6,7,,2.0,1.0,,0.0,2.0
28.32,13.5,4,1.0,2.0,1.0,0.0,1.0,4.0
33.59,17.7,4,1.0,0.0,0.0,0.0,1.0,0.0
13.66,12.5,7,,1.0,0.0,,2.0,2.0
31.37,20.4,4,1.0,,0.0,1.0,1.0,4.0
20.9,12.4,4,1.0,0.0,0.0,0.0,1.0,4.0
30.11,18.0,4,1.0,,1.0,0.0,2.0,3.0
18.43,22.2,4,1.0,2.0,0.0,1.0,2.0,2.0
12.44,14.8,5,2.0,0.0,0.0,,0.0,3.0
11.07,22.3,5,1.0,2.0,1.0,0.0,1.0,3.0
33.98,18.6,4,1.0,,0.0,1.0,1.0,1.0
12.95,19.1,7,,2.0,1.0,1.0,2.0,2.0
26.21,12.3,4,1.0,,0.0,1.0,0.0,1.0
4.53,23.4,4,0.0,1.0,0.0,0.0,2.0,1.0
16.03,15.5,4,2.0,0.0,1.0,1.0,1.0,3.0
14.5,22.8,5,1.0,2.0,0.0,,0.0,1.0
13.84,13.4,7,,0.0,1.0,1.0,2.0,3.0
15.67,21.9,4,2.0,2.0,0.0,0.0,1.0,0.0
26.83,12.9,4,1.0,,1.0,,0.0,3.0
22.21,22.4,5,1.0,0.0,1.0,,2.0,1.0
12.71,15.8,5,1.0,1.0,0.0,0.0,2.0,2.0
28.58,15.2,5,1.0,1.0,0.0,0.0,1.0,2.0
11.53,21.8,5,1.0,0.0,0.0,,0.0,4.0
15.91,16.9,5,1.0,,0.0,0.0,1.0,
11.16,12.8,5,1.0,1.0,0.0,0.0,2.0,
32.39,18.2,5,1.0,,0.0,0.0,2.0,2.0
33.06,16.4,4,1.0,1.0,1.0,1.0,0.0,1.0
25.13,19.6,4,1.0,2.0,1.0,,2.0,2.0
7.36,15.2,5,0.0,2.0,0.0,,1.0,4.0
20.72,14.7,5,,0.0,1.0,1.0,0.0,1.0
6.1,18.1,5,0.0,,0.0,1.0,2.0,1.0
30.14,15.7,5,1.0,2.0,0.0,1.0,1.0,0.0
11.97,22.5,4,,0.0,1.0,1.0,1.0,4.0
32.36,21.7,4,1.0,,1.0,1.0,0.0,1.0
9.33,15.5,4,0.0,,0.0,1.0,0.0,3.0
10.62,20.2,7,,2.0,1.0,1.0,0.0,
17.09,23.6,7,,0.0,0.0,,0.0,4.0
7.96,19.2,4,0.0,1.0,0.0,0.0,0.0,0.0
29.98,19.0,5,,,0.0,0.0,0.0,3.0
12.84,13.3,7,,1.0,1.0,0.0,1.0,3.0
9.94,12.6,5,0.0,1.0,1.0,1.0,1.0,
22.7,12.4,7,,,1.0,1.0,0.0,2.0
31.74,16.8,5,1.0,,0.0,1.0,0.0,2.0
11.52,22.4,5,2.0,,1.0,1.0,2.0,3.0
8.53,18.0,4,0.0,1.0,1.0,,2.0,2.0
6.37,23.2,4,0.0,2.0,1.0,0.0,2.0,2.0
10.77,14.9,5,1.0,0.0,1.0,0.0,1.0,1.0
8.76,22.2,5,0.0,1.0,0.0,,0.0,0.0
34.36,23.3,5,1.0,1.0,0.0,,2.0,4.0
11.87,21.3,5,2.0,,1.0,0.0,2.0,3.0
9.61,12.3,5,0.0,2.0,0.0,,1.0,2.0
34.5,12.1,5,1.0,,1.0,1.0,1.0,1.0
15.04,19.7,5,1.0,,0.0,0.0,1.0,
27.77,13.4,5,1.0,,0.0,1.0,2.0,1.0
33.2,19.3,4,1.0,,0.0,1.0,1.0,2.0
19.55,15.6,7,,1.0,0.0,,1.0,3.0
12.05,19.6,5,2.0,,0.0,,2.0,0.0
17.39,18.8,4,2.0,,0.0,,0.0,4.0
15.49,12.0,5,1.0,1.0,0.0,0.0,0.0,1.0
12.88,20.6,5,1.0,2.0,1.0,,0.0,0.0
29.47,16.9,4,1.0,2.0,1.0,1.0,2.0,0.0
12.27,16.0,5,2.0,,1.0,0.0,1.0,1.0
26.57,16.8,7,,0.0,0.0,1.0,1.0,0.0
11.79,14.7,4,2.0,,0.0,0.0,1.0,0.0
24.31,17.4,4,1.0,0.0,1.0,1.0,1.0,2.0
18.27,12.6,5,1.0,2.0,0.0,1.0,0.0,1.0
12.54,17.7,5,2.0,,0.0,0.0,1.0,4.0
9.9,22.2,4,2.0,0.0,1.0,0.0,0.0,3.0
12.76,14.2,4,2.0,,1.0,0.0,1.0,0.0
9.26,12.6,4,0.0,,0.0,1.0,2.0,2.0
19.35,17.8,7,,2.0,0.0,,2.0,0.0
16.67,12.5,4,2.0,2.0,1.0,0.0,2.0,2.0
4.98,13.7,4,0.0,,0.0,,1.0,1.0
10.76,21.5,4,2.0,1.0,1.0,1.0,2.0,0.0
16.9,22.8,5,1.0,2.0,0.0,1.0,0.0,1.0
23.21,13.9,7,,1.0,1.0,0.0,0.0,
31.12,13.1,5,1.0,,1.0,,2.0,2.0
23.69,17.3,4,1.0,2.0,1.0,1.0,2.0,4.0
7.74,18.5,5,0.0,0.0,1.0,1.0,2.0,
19.77,15.8,7,,1.0,0.0,0.0,0.0,1.0
20.73,16.6,7,,,1.0,,1.0,
26.43,19.0,5,1.0,2.0,1.0,0.0,0.0,2.0
9.77,16.1,5,0.0,,1.0,0.0,1.0,0.0
18.72,19.0,4,1.0,,0.0,,2.0,0.0
14.02,13.9,4,2.0,0.0,0.0,0.0,0.0,0.0
9.65,16.3,5,0.0,2.0,0.0,0.0,1.0,
27.46,20.6,7,,,1.0,0.0,2.0,0.0
30.44,21.1,5,1.0,,0.0,0.0,2.0,3.0
31.12,17.8,5,1.0,1.0,0.0,0.0,0.0,
24.85,18.6,4,1.0,0.0,1.0,,1.0,0.0
13.28,15.2,7,,1.0,1.0,1.0,1.0,1.0
19.27,22.5,5,1.0,1.0,1.0,,2.0,0.0
9.36,21.1,5,0.0,1.0,1.0,0.0,1.0,2.0
8.49,22.3,4,0.0,1.0,0.0,,2.0,2.0
10.83,13.0,5,2.0,,0.0,0.0,1.0,3.0
6.93,14.3,5,0.0,,1.0,,1.0,1.0
15.31,13.0,7,,,0.0,0.0,0.0,
28.22,17.1,7,,0.0,0.0,,0.0,0.0
34.39,21.8,4,1.0,2.0,1.0,,0.0,3.0
10.63,21.0,4,2.0,,0.0,,2.0,1.0
11.11,22.9,5,2.0,2.0,1.0,0.0,2.0,0.0
17.58,21.5,4,2.0,1.0,0.0,,0.0,1.0
12.0,22.3,4,2.0,1.0,0.0,0.0,0.0,3.0
12.35,14.0,7,,2.0,0.0,,0.0,2.0
13.8,21.5,4,2.0,2.0,0.0,,1.0,0.0
16.31,17.1,4,1.0,,1.0,0.0,0.0,0.0
26.54,21.7,7,,0.0,0.0,,1.0,4.0
20.44,20.7,4,1.0,0.0,0.0,1.0,1.0,2.0
32.02,22.4,5,1.0,,0.0,0.0,2.0,0.0
13.91,13.4,4,2.0,1.0,1.0,,0.0,3.0
15.83,17.4,4,1.0,0.0,0.0,0.0,0.0,
5.9,15.1,4,0.0,1.0,1.0,1.0,2.0,3.0
23.49,22.5,7,,1.0,1.0,0.0,1.0,4.0
22.86,22.3,7,,2.0,1.0,,0.0,2.0
20.11,12.4,5,1.0,2.0,0.0,0.0,0.0,
16.59,20.8,5,1.0,0.0,1.0,,1.0,1.0
27.44,22.6,7,,,1.0,,0.0,4.0
28.1,21.1,7,,,0.0,1.0,2.0,
25.18,14.2,7,,0.0,1.0,1.0,2.0,3.0
23.32,13.9,4,1.0,1.0,0.0,0.0,0.0,
13.79,12.8,4,1.0,0.0,0.0,1.0,1.0,0.0
6.36,18.4,5,0.0,2.0,1.0,1.0,1.0,2.0
27.61,15.7,7,,1.0,1.0,,2.0,4.0
28.2,18.9,4,1.0,0.0,1.0,,2.0,
31.14,23.6,4,1.0,,1.0,1.0,2.0,
18.09,23.3,7,,,1.0,,1.0,3.0
24.22,14.3,7,,0.0,0.0,,1.0,0.0
10.05,14.5,5,1.0,,1.0,,0.0,0.0
10.59,18.4,5,1.0,0.0,0.0,0.0,0.0,
16.04,15.2,5,2.0,,1.0,0.0,2.0,3.0
15.29,22.2,7,,,1.0,,1.0,1.0
29.83,12.6,4,1.0,0.0,0.0,0.0,0.0,0.0
27.95,17.9,5,1.0,,1.0,0.0,1.0,
11.04,14.7,4,2.0,1.0,0.0,0.0,0.0,4.0
28.85,19.9,5,1.0,2.0,0.0,0.0,2.0,2.0
16.58,19.0,4,2.0,2.0,0.0,1.0,1.0,0.0
8.29,18.2,5,2.0,1.0,0.0,1.0,1.0,
24.8,13.2,5,1.0,,1.0,0.0,1.0,
22.07,16.8,7,,0.0,0.0,1.0,1.0,2.0
7.18,20.9,4,0.0,,0.0,1.0,2.0,
7.47,17.5,4,0.0,2.0,1.0,,1.0,4.0
29.1,17.0,7,,0.0,1.0,,2.0,1.0
22.73,14.2,4,1.0,1.0,0.0,1.0,1.0,4.0
32.63,20.6,5,1.0,,1.0,0.0,0.0,2.0
31.5,16.8,5,1.0,,1.0,1.0,2.0,0.0
11.72,17.8,7,,,1.0,,1.0,3.0
26.35,21.4,4,1.0,0.0,1.0,,2.0,0.0
9.72,14.0,4,0.0,2.0,0.0,,1.0,0.0
17.71,13.8,4,1.0,0.0,1.0,1.0,1.0,
8.83,18.5,5,2.0,2.0,0.0,0.0,1.0,3.0
9.49,21.6,4,2.0,0.0,0.0,0.0,2.0,3.0
16.03,23.5,5,1.0,2.0,1.0,1.0,2.0,3.0
19.8,17.3,5,1.0,0.0,1.0,,1.0,4.0
8.85,15.6,5,0.0,0.0,0.0,1.0,0.0,4.0
30.75,12.1,5,1.0,1.0,1.0,,0.0,
34.06,21.5,4,1.0,,0.0,1.0,0.0,2.0
13.74,13.0,5,1.0,2.0,1.0,1.0,0.0,4.0
4.22,21.0,4,0.0,0.0,0.0,0.0,1.0,0.0
34.09,22.6,4,1.0,,0.0,0.0,2.0,
12.15,14.2,7,,,1.0,1.0,2.0,3.0
16.08,16.3,4,2.0,,1.0,,2.0,
33.76,22.3,4,1.0,,0.0,1.0,2.0,2.0
24.72,22.4,7,,,1.0,,0.0,4.0
34.95,12.7,5,1.0,,0.0,0.0,0.0,1.0
8.12,20.8,4,0.0,,0.0,0.0,1.0,2.0
9.98,14.3,5,0.0,,1.0,1.0,2.0,3.0
10.36,17.4,5,2.0,,0.0,0.0,1.0,4.0
10.17,16.2,5,2.0,,1.0,,0.0,
12.59,20.2,4,1.0,,0.0,1.0,1.0,3.0
32.43,20.1,4,1.0,,0.0,1.0,2.0,0.0
25.12,13.8,4,1.0,2.0,1.0,1.0,2.0,4.0
25.23,16.6,7,,,0.0,,0.0,
12.57,13.3,5,2.0,1.0,0.0,1.0,2.0,0.0
14.51,21.8,4,1.0,1.0,1.0,0.0,0.0,2.0
14.25,22.0,7,,1.0,0.0,0.0,2.0,1.0
15.6,12.6,4,2.0,1.0,1.0,,0.0,2.0
15.86,22.9,7,,,0.0,1.0,1.0,2.0
33.47,12.5,5,1.0,2.0,0.0,0.0,1.0,
24.59,15.1,5,1.0,2.0,1.0,1.0,2.0,3.0
28.93,12.7,7,,2.0,0.0,1.0,0.0,1.0
27.15,16.6,5,1.0,2.0,1.0,1.0,2.0,0.0
18.41,16.8,5,1.0,0.0,0.0,0.0,1.0,1.0
7.19,24.0,4,0.0,0.0,1.0,0.0,1.0,2.0
7.85,12.2,5,0.0,,1.0,,1.0,2.0
11.27,20.6,4,2.0,0.0,1.0,,2.0,0.0
26.3,18.1,5,1.0,,0.0,,1.0,2.0
11.48,23.7,4,2.0,1.0,1.0,0.0,1.0,2.0
5.82,23.4,5,0.0,2.0,1.0,,2.0,1.0
18.22,13.2,5,1.0,,0.0,0.0,2.0,1.0
11.01,18.0,4,2.0,1.0,1.0,,1.0,4.0
8.49,16.3,5,2.0,0.0,1.0,,0.0,0.0
8.7,16.8,4,2.0,,1.0,,0.0,0.0
13.99,13.4,7,,2.0,1.0,0.0,0.0,4.0
31.96,15.3,5,1.0,0.0,0.0,,2.0,1.0
25.67,22.6,4,1.0,,1.0,1.0,2.0,0.0
16.24,23.9,5,1.0,1.0,1.0,,2.0,4.0
28.92,13.7,5,1.0,1.0,1.0,0.0,0.0,2.0
15.36,19.5,4,1.0,2.0,0.0,,0.0,0.0
22.48,19.7,5,1.0,,0.0,1.0,1.0,1.0
21.52,23.3,4,1.0,,1.0,0.0,1.0,0.0
9.46,14.3,4,0.0,1.0,1.0,,0.0,
14.0,21.3,4,2.0,,1.0,,1.0,4.0
4.18,20.9,4,0.0,,1.0,,2.0,0.0
6.09,21.4,4,0.0,,0.0,1.0,1.0,3.0
18.06,12.2,7,,,1.0,0.0,0.0,3.0
13.29,18.2,4,1.0,2.0,0.0,0.0,1.0,1.0
21.37,12.2,5,1.0,,1.0,,0.0,0.0
11.11,17.3,5,1.0,1.0,1.0,1.0,1.0,4.0
11.24,14.3,4,2.0,,0.0,,2.0,4.0
26.26,12.6,5,1.0,1.0,1.0,1.0,0.0,
26.75,14.5,7,,2.0,1.0,0.0,0.0,4.0
11.11,12.2,5,1.0,,1.0,1.0,1.0,1.0
16.2,15.5,4,1.0,,1.0,,0.0,1.0
27.88,18.6,5,1.0,,1.0,0.0,1.0,3.0
9.2,13.3,4,0.0,,0.0,1.0,1.0,0.0
